Name,Date,From ,To,Attempt,Option,Action,Destination,Total 
PW Exit Poll Q1,05/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,06/04/2016,12:00:00,12:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,06/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,06/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,07/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,08/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,08/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,08/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,08/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,08/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,11/04/2016,09:00:00,09:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,11/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,11/04/2016,12:00:00,12:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,11/04/2016,14:00:00,14:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,11/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,12/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,12/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,12/04/2016,12:00:00,12:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,12/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,12/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,12/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,13/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,14/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,14/04/2016,12:00:00,12:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,14/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,14/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,15/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,15/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,15/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,15/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,12:00:00,12:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,12:00:00,12:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,14:00:00,14:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,18/04/2016,18:00:00,18:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,19/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,19/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,19/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,20/04/2016,09:00:00,09:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,21/04/2016,09:00:00,09:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,21/04/2016,14:00:00,14:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,22/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,22/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,25/04/2016,13:00:00,13:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,25/04/2016,14:00:00,14:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,25/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,25/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,25/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,25/04/2016,18:00:00,18:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,26/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,26/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,26/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,27/04/2016,13:00:00,13:59:59,1,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,27/04/2016,16:00:00,16:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,27/04/2016,18:00:00,18:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,28/04/2016,10:00:00,10:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,29/04/2016,11:00:00,11:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,29/04/2016,15:00:00,15:59:59,,3,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,04/04/2016,11:00:00,11:59:59,,4,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,11/04/2016,11:00:00,11:59:59,,4,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,21/04/2016,18:00:00,18:59:59,,4,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q1,28/04/2016,16:00:00,16:59:59,1,8,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,10:00:00,10:59:59,4,*,Hangup,,
PW Exit Poll Q1,29/04/2016,10:00:00,10:59:59,3,#,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,01/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,01/04/2016,13:00:00,13:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,01/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,04/04/2016,14:00:00,14:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,04/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,04/04/2016,16:00:00,16:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,04/04/2016,16:00:00,16:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,04/04/2016,16:00:00,16:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,05/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,11:00:00,11:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,11:00:00,11:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,05/04/2016,12:00:00,12:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,06/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,06/04/2016,12:00:00,12:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,06/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,06/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,06/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,06/04/2016,18:00:00,18:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,10:00:00,10:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,16:00:00,16:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,16:00:00,16:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,18:00:00,18:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,18:00:00,18:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,18:00:00,18:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,07/04/2016,16:00:00,16:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,08/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,14:00:00,14:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,14:00:00,14:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,14:00:00,14:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,15:00:00,15:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,15:00:00,15:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,08/04/2016,15:00:00,15:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,11/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,11/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,11/04/2016,11:00:00,11:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,11/04/2016,11:00:00,11:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,11/04/2016,14:00:00,14:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,11/04/2016,14:00:00,14:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,11/04/2016,11:00:00,11:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,12/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,12/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,12/04/2016,13:00:00,13:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,12/04/2016,13:00:00,13:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,12/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,13/04/2016,10:00:00,10:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,13/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,13/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,13/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,13/04/2016,17:00:00,17:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,14/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,14/04/2016,13:00:00,13:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,14/04/2016,13:00:00,13:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,14/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,14/04/2016,17:00:00,17:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,15/04/2016,10:00:00,10:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,15/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,15/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,15/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,09:00:00,09:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,09:00:00,09:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,09:00:00,09:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,13:00:00,13:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,18/04/2016,09:00:00,09:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,19/04/2016,09:00:00,09:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,19/04/2016,09:00:00,09:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,19/04/2016,09:00:00,09:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,19/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,19/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,19/04/2016,14:00:00,14:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,20/04/2016,09:00:00,09:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,20/04/2016,09:00:00,09:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,20/04/2016,09:00:00,09:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,20/04/2016,12:00:00,12:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,20/04/2016,18:00:00,18:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,21/04/2016,10:00:00,10:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,22/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,22/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,22/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,22/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,25/04/2016,11:00:00,11:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,25/04/2016,11:00:00,11:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,25/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,25/04/2016,13:00:00,13:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,25/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,26/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,26/04/2016,15:00:00,15:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,26/04/2016,15:00:00,15:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,26/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,26/04/2016,18:00:00,18:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,27/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,16:00:00,16:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,16:00:00,16:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,16:00:00,16:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,17:00:00,17:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,17:00:00,17:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,17:00:00,17:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,28/04/2016,16:00:00,16:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,28/04/2016,17:00:00,17:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q1,29/04/2016,09:00:00,09:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,10:00:00,10:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,10:00:00,10:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,10:00:00,10:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,13:00:00,13:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,15:00:00,15:59:59,1,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,15:00:00,15:59:59,2,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,15:00:00,15:59:59,3,Do Nothing,Auto Attendant,PW Exit Poll Q1,
PW Exit Poll Q1,29/04/2016,15:00:00,15:59:59,4,Do Nothing,Hangup,,
PW Exit Poll Q2,08/04/2016,12:00:00,12:59:59,1,0,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q2,11/04/2016,11:00:00,11:59:59,1,0,Auto Attendant,PW Exit Poll Q2,
PW Exit Poll Q2,01/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,01/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,01/04/2016,11:00:00,11:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,04/04/2016,11:00:00,11:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,04/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,04/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,04/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,04/04/2016,15:00:00,15:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,09:00:00,09:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,11:00:00,11:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,12:00:00,12:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,14:00:00,14:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,15:00:00,15:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,15:00:00,15:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,16:00:00,16:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,16:00:00,16:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,16:00:00,16:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,05/04/2016,17:00:00,17:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,09:00:00,09:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,14:00:00,14:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,15:00:00,15:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,15:00:00,15:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,16:00:00,16:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,06/04/2016,16:00:00,16:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,11:00:00,11:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,12:00:00,12:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,14:00:00,14:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,07/04/2016,18:00:00,18:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,08/04/2016,09:00:00,09:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,08/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,08/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,08/04/2016,11:00:00,11:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,08/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,08/04/2016,13:00:00,13:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,11/04/2016,09:00:00,09:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,11/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,11/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,11/04/2016,11:00:00,11:59:59,1,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,11/04/2016,14:00:00,14:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,11/04/2016,16:00:00,16:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,12/04/2016,09:00:00,09:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,12/04/2016,09:00:00,09:59:59,,1,Auto Attendant,PW Exit Poll Q3,
PW Exit Poll Q2,12/04/2016,10:00:00,10:59:59,,1,Auto Attendant,PW Exit Poll Q3,
